,맥주,년,평점
586,Austral Lager, 2012,2.1
587,Austral Lager, 2013,2.4
588,Austral Lager, 2014,2.3600000000000003
589,Austral Lager, 2015,2.2
590,Austral Lager, 2016,1.4
591,Austral Lager, 2017,2.2333333333333334
592,Austral Lager, 2019,2.2
593,Austral Lager, 2020,3.1
594,Axt, 2015,2.2
595,Axt, 2016,1.5999999999999999
596,Axt, 2017,2.1
597,Axt, 2018,2.266666666666667
598,Axt, 2020,2.7
599,B.B. Originál Světlý Ležák Budweiser Bier, 2003,1.4
600,B.B. Originál Světlý Ležák Budweiser Bier, 2004,2.416666666666667
601,B.B. Originál Světlý Ležák Budweiser Bier, 2005,2.5483870967741935
602,B.B. Originál Světlý Ležák Budweiser Bier, 2006,2.6809523809523808
603,B.B. Originál Světlý Ležák Budweiser Bier, 2007,2.668421052631579
604,B.B. Originál Světlý Ležák Budweiser Bier, 2008,2.536363636363636
605,B.B. Originál Světlý Ležák Budweiser Bier, 2009,3.2249999999999996
606,B.B. Originál Světlý Ležák Budweiser Bier, 2010,2.75
607,B.B. Originál Světlý Ležák Budweiser Bier, 2011,2.6857142857142864
608,B.B. Originál Světlý Ležák Budweiser Bier, 2012,3.0
609,B.B. Originál Světlý Ležák Budweiser Bier, 2013,2.1
610,B.B. Originál Světlý Ležák Budweiser Bier, 2014,1.9666666666666666
611,B.B. Originál Světlý Ležák Budweiser Bier, 2015,3.4
612,B.B. Originál Světlý Ležák Budweiser Bier, 2018,2.1
613,BIP Svetlo Pivo, 2002,2.75
614,BIP Svetlo Pivo, 2004,2.2
615,BIP Svetlo Pivo, 2008,1.25
616,BIP Svetlo Pivo, 2011,2.0500000000000003
617,BIP Svetlo Pivo, 2012,1.65
618,BIP Svetlo Pivo, 2013,2.0
619,BIP Svetlo Pivo, 2014,1.5666666666666667
620,BIP Svetlo Pivo, 2015,2.375
621,BIP Svetlo Pivo, 2016,1.6
622,BIP Svetlo Pivo, 2017,1.95
623,BIP Svetlo Pivo, 2018,2.25
624,Bahia, 2002,1.6
625,Bahia, 2003,1.6666666666666667
626,Bahia, 2004,2.1363636363636362
627,Bahia, 2005,1.1375
628,Bahia, 2006,1.5583333333333336
629,Bahia, 2007,1.88
630,Bahia, 2008,1.5799999999999996
631,Bahia, 2009,2.7
632,Bahia, 2010,1.8
633,Bahia, 2011,2.3
634,Bahia, 2012,2.3
635,Bahia, 2014,1.1
636,Bahia, 2021,1.4
637,Baja, 2004,1.4
638,Baja, 2005,1.4333333333333331
639,Baja, 2006,1.6333333333333335
640,Baja, 2007,1.3142857142857145
641,Baja, 2008,1.1
642,Baja, 2009,1.5
643,Baja, 2010,1.1
644,Baja, 2011,1.1
645,Baja, 2012,2.0
646,Balboa, 2002,1.1
647,Balboa, 2003,0.8
648,Balboa, 2004,2.075
649,Balboa, 2005,1.2
650,Balboa, 2006,1.8333333333333333
651,Balboa, 2007,1.8000000000000003
652,Balboa, 2008,2.1500000000000004
653,Balboa, 2009,2.2
654,Balboa, 2010,1.8888888888888893
655,Balboa, 2011,1.6
656,Balboa, 2012,2.0
657,Balboa, 2013,1.7531250000000003
658,Balboa, 2014,1.7388888888888887
659,Balboa, 2015,1.85
660,Balboa, 2016,2.175
661,Balboa, 2017,1.9
662,Balboa, 2018,2.125
663,Balkansko Svetlo, 2012,2.4
664,Balkansko Svetlo, 2013,2.275
665,Balkansko Svetlo, 2014,1.65
666,Balkansko Svetlo, 2015,1.7
667,Balkansko Svetlo, 2017,2.2
668,Balkansko Svetlo, 2018,3.2
669,Balkansko Svetlo, 2019,2.8
670,Baltika 6 Porter, 2000,2.6
671,Baltika 6 Porter, 2001,3.7
672,Baltika 6 Porter, 2002,3.35
673,Baltika 6 Porter, 2003,3.476470588235293
674,Baltika 6 Porter, 2004,3.5827160493827166
675,Baltika 6 Porter, 2005,3.5191489361702124
676,Baltika 6 Porter, 2006,3.4336842105263177
677,Baltika 6 Porter, 2007,3.4938053097345154
678,Baltika 6 Porter, 2008,3.482644628099172
679,Baltika 6 Porter, 2009,3.390526315789471
680,Baltika 6 Porter, 2010,3.4091954022988507
681,Baltika 6 Porter, 2011,3.4376623376623368
682,Baltika 6 Porter, 2012,3.4175675675675667
683,Baltika 6 Porter, 2013,3.458241758241757
684,Baltika 6 Porter, 2014,3.4686274509803905
685,Baltika 6 Porter, 2015,3.425423728813558
686,Baltika 6 Porter, 2016,3.4000000000000004
687,Baltika 6 Porter, 2017,3.341025641025641
688,Baltika 6 Porter, 2018,3.2625
689,Baltika 6 Porter, 2019,3.5500000000000003
690,Baltika 6 Porter, 2020,3.2624999999999997
691,Banjul Jul Brew, 2004,1.5
692,Banjul Jul Brew, 2005,1.4749999999999999
693,Banjul Jul Brew, 2006,1.6066666666666667
694,Banjul Jul Brew, 2007,1.3
695,Banjul Jul Brew, 2008,2.1666666666666665
696,Banjul Jul Brew, 2009,2.2
697,Banjul Jul Brew, 2011,2.35
698,Banjul Jul Brew, 2012,2.166666666666667
699,Banjul Jul Brew, 2013,1.9
700,Banjul Jul Brew, 2014,2.3
701,Banjul Jul Brew, 2015,2.4
702,Banjul Jul Brew, 2016,2.1
703,Banjul Jul Brew, 2017,1.9615384615384615
704,Banjul Jul Brew, 2018,2.3
705,Banjul Jul Brew, 2019,1.8799999999999997
706,Banjul Jul Brew, 2020,1.2
707,Banks Caribbean Lager / Beer, 2000,2.9
708,Banks Caribbean Lager / Beer, 2001,2.22
709,Banks Caribbean Lager / Beer, 2002,2.0
710,Banks Caribbean Lager / Beer, 2003,2.425
711,Banks Caribbean Lager / Beer, 2004,2.3833333333333333
712,Banks Caribbean Lager / Beer, 2005,2.0999999999999996
713,Banks Caribbean Lager / Beer, 2006,2.1714285714285713
714,Banks Caribbean Lager / Beer, 2007,2.0571428571428574
715,Banks Caribbean Lager / Beer, 2008,2.232142857142857
716,Banks Caribbean Lager / Beer, 2009,2.19811320754717
717,Banks Caribbean Lager / Beer, 2010,2.192
718,Banks Caribbean Lager / Beer, 2011,2.0125000000000006
719,Banks Caribbean Lager / Beer, 2012,2.1224489795918378
720,Banks Caribbean Lager / Beer, 2013,2.1721311475409832
721,Banks Caribbean Lager / Beer, 2014,2.0784313725490193
722,Banks Caribbean Lager / Beer, 2015,2.0500000000000003
723,Banks Caribbean Lager / Beer, 2016,2.1647058823529415
724,Banks Caribbean Lager / Beer, 2017,2.094117647058823
725,Banks Caribbean Lager / Beer, 2018,2.28125
726,Banks Caribbean Lager / Beer, 2019,2.533333333333333
727,Banks Caribbean Lager / Beer, 2020,2.4214285714285717
728,Banks Caribbean Lager / Beer, 2021,2.1
729,Barada Beer, 2002,0.6
730,Barada Beer, 2004,1.5999999999999999
731,Barada Beer, 2005,1.4
732,Barada Beer, 2008,2.4
733,Barada Beer, 2010,1.2
734,Barada Beer, 2011,1.2
735,Barada Beer, 2012,1.0
736,Barada Beer, 2013,2.05
737,Barrilito (Mexico), 2007,1.425
738,Barrilito (Mexico), 2008,1.5769230769230769
739,Barrilito (Mexico), 2009,1.7454545454545454
740,Barrilito (Mexico), 2010,1.3777777777777775
741,Barrilito (Mexico), 2011,1.7909090909090908
742,Barrilito (Mexico), 2012,2.3499999999999996
743,Barrilito (Mexico), 2013,1.5
744,Barrilito (Mexico), 2014,1.6500000000000001
745,Barrilito (Mexico), 2015,1.28
746,Barrilito (Mexico), 2016,1.98
747,Barrilito (Mexico), 2018,2.1333333333333333
748,Barrilito (Mexico), 2020,1.5
749,Bass Pale Ale (USA and export), 2000,3.4199999999999995
750,Bass Pale Ale (USA and export), 2001,3.3627118644067795
751,Bass Pale Ale (USA and export), 2002,3.4005000000000014
752,Bass Pale Ale (USA and export), 2003,3.2583850931677034
753,Bass Pale Ale (USA and export), 2004,3.0660377358490583
754,Bass Pale Ale (USA and export), 2005,3.0318181818181817
755,Bass Pale Ale (USA and export), 2006,3.0938356164383567
756,Bass Pale Ale (USA and export), 2007,2.936040609137057
757,Bass Pale Ale (USA and export), 2008,3.001226993865031
758,Bass Pale Ale (USA and export), 2009,3.056349206349207
759,Bass Pale Ale (USA and export), 2010,2.9132352941176474
760,Bass Pale Ale (USA and export), 2011,3.0527272727272723
761,Bass Pale Ale (USA and export), 2012,3.042465753424657
762,Bass Pale Ale (USA and export), 2013,2.918181818181819
763,Bass Pale Ale (USA and export), 2014,2.8316666666666657
764,Bass Pale Ale (USA and export), 2015,2.7314285714285713
765,Bass Pale Ale (USA and export), 2016,2.7749999999999995
766,Bass Pale Ale (USA and export), 2017,2.9083333333333337
767,Bass Pale Ale (USA and export), 2018,2.61
768,Bass Pale Ale (USA and export), 2019,2.888888888888889
769,Bass Pale Ale (USA and export), 2020,3.0250000000000004
770,Batavia Lager Beer, 2009,2.4200000000000004
771,Batavia Lager Beer, 2010,2.3199999999999994
772,Batavia Lager Beer, 2015,2.6
773,Bavaria 8.6 (Original), 2000,2.5
774,Bavaria 8.6 (Original), 2001,1.8333333333333333
775,Bavaria 8.6 (Original), 2002,1.8333333333333333
776,Bavaria 8.6 (Original), 2003,2.075
777,Bavaria 8.6 (Original), 2004,2.1529411764705877
778,Bavaria 8.6 (Original), 2005,2.2416666666666667
779,Bavaria 8.6 (Original), 2006,1.8782608695652174
780,Bavaria 8.6 (Original), 2007,2.575
781,Bavaria 8.6 (Original), 2008,1.8857142857142857
782,Bavaria 8.6 (Original), 2009,2.0785714285714283
783,Bavaria 8.6 (Original), 2010,2.2181818181818183
784,Bavaria 8.6 (Original), 2011,2.2153846153846155
785,Bavaria 8.6 (Original), 2012,2.32
786,Bavaria 8.6 (Original), 2013,2.4300000000000006
787,Bavaria 8.6 (Original), 2014,2.0324324324324325
788,Bavaria 8.6 (Original), 2015,2.5727272727272728
789,Bavaria 8.6 (Original), 2016,2.211538461538462
790,Bavaria 8.6 (Original), 2017,2.3333333333333335
791,Bavaria 8.6 (Original), 2018,2.1466666666666665
792,Bavaria 8.6 (Original), 2019,2.307142857142857
793,Bavaria 8.6 (Original), 2020,2.714285714285715
794,Bavaria 8.6 (Original), 2021,2.5
795,Bavaria Pilsener, 2000,1.9
796,Bavaria Pilsener, 2001,2.823076923076923
797,Bavaria Pilsener, 2002,2.1412844036697245
798,Bavaria Pilsener, 2003,2.109523809523809
799,Bavaria Pilsener, 2004,1.9519379844961235
800,Bavaria Pilsener, 2005,2.2359999999999993
801,Bavaria Pilsener, 2006,2.2720000000000007
802,Bavaria Pilsener, 2007,2.225563909774437
803,Bavaria Pilsener, 2008,2.2277777777777774
804,Bavaria Pilsener, 2009,2.0941176470588236
805,Bavaria Pilsener, 2010,2.097222222222223
806,Bavaria Pilsener, 2011,2.1403100775193793
807,Bavaria Pilsener, 2012,2.1759259259259274
808,Bavaria Pilsener, 2013,2.1335616438356158
809,Bavaria Pilsener, 2014,2.1059602649006623
810,Bavaria Pilsener, 2015,2.158653846153845
811,Bavaria Pilsener, 2016,2.2140625000000003
812,Bavaria Pilsener, 2017,2.1115942028985515
813,Bavaria Pilsener, 2018,2.496078431372549
814,Bavaria Pilsener, 2019,2.313953488372093
815,Bavaria Pilsener, 2020,2.057142857142857
816,Beamish Irish Stout, 2000,3.7249999999999996
817,Beamish Irish Stout, 2001,3.6241379310344817
818,Beamish Irish Stout, 2002,3.4365384615384618
819,Beamish Irish Stout, 2003,3.350000000000002
820,Beamish Irish Stout, 2004,3.325925925925927
821,Beamish Irish Stout, 2005,3.2499999999999996
822,Beamish Irish Stout, 2006,3.213432835820895
823,Beamish Irish Stout, 2007,3.252577319587629
824,Beamish Irish Stout, 2008,3.2652631578947373
825,Beamish Irish Stout, 2009,3.3399999999999994
826,Beamish Irish Stout, 2010,3.2370370370370374
827,Beamish Irish Stout, 2011,3.305882352941177
828,Beamish Irish Stout, 2012,3.4117647058823533
829,Beamish Irish Stout, 2013,3.466666666666667
830,Beamish Irish Stout, 2014,3.304347826086956
831,Beamish Irish Stout, 2015,3.476923076923077
832,Beamish Irish Stout, 2016,3.366666666666667
833,Beamish Irish Stout, 2017,3.9000000000000004
834,Beamish Irish Stout, 2018,3.4666666666666663
835,Beamish Irish Stout, 2019,3.45
836,Beck's, 2000,2.9555555555555553
837,Beck's, 2001,2.509677419354839
838,Beck's, 2002,2.48100558659218
839,Beck's, 2003,2.3487804878048775
840,Beck's, 2004,2.349606299212599
841,Beck's, 2005,2.326890756302521
842,Beck's, 2006,2.3090909090909095
843,Beck's, 2007,2.3435114503816785
844,Beck's, 2008,2.317123287671234
845,Beck's, 2009,2.1515625
846,Beck's, 2010,2.1988764044943827
847,Beck's, 2011,2.311650485436893
848,Beck's, 2012,2.3098360655737706
849,Beck's, 2013,2.296899224806202
850,Beck's, 2014,2.140540540540541
851,Beck's, 2015,2.3058823529411763
852,Beck's, 2016,2.346753246753247
853,Beck's, 2017,2.2623188405797103
854,Beck's, 2018,2.4229166666666666
855,Beck's, 2019,2.4465116279069763
856,Beck's, 2020,2.4125
857,Bedele Special Beer, 2005,3.1
858,Bedele Special Beer, 2006,2.6333333333333333
859,Bedele Special Beer, 2007,1.625
860,Bedele Special Beer, 2008,2.261538461538461
861,Bedele Special Beer, 2009,2.2399999999999998
862,Bedele Special Beer, 2010,2.1
863,Bedele Special Beer, 2011,2.25
864,Bedele Special Beer, 2012,2.17
865,Bedele Special Beer, 2013,1.5999999999999999
866,Bedele Special Beer, 2014,1.0
867,Bedele Special Beer, 2015,2.4
868,Bedele Special Beer, 2016,1.7
869,Bedele Special Beer, 2017,2.825
870,Bedele Special Beer, 2018,2.55
871,Bedele Special Beer, 2019,2.75
872,Bedele Special Beer, 2020,1.9285714285714286
873,Beirut Beer, 2015,2.0153846153846158
874,Beirut Beer, 2016,1.9700000000000002
875,Beirut Beer, 2017,2.123809523809524
876,Beirut Beer, 2018,2.2074074074074077
877,Beirut Beer, 2019,2.4400000000000004
878,Beirut Beer, 2020,2.1
879,Belhaven Wee Heavy / 90 Shilling (Bottle), 2000,4.225
880,Belhaven Wee Heavy / 90 Shilling (Bottle), 2001,4.083333333333333
881,Belhaven Wee Heavy / 90 Shilling (Bottle), 2002,3.7333333333333343
882,Belhaven Wee Heavy / 90 Shilling (Bottle), 2003,3.651111111111112
883,Belhaven Wee Heavy / 90 Shilling (Bottle), 2004,3.5999999999999996
884,Belhaven Wee Heavy / 90 Shilling (Bottle), 2005,3.5945945945945947
885,Belhaven Wee Heavy / 90 Shilling (Bottle), 2006,3.5630952380952388
886,Belhaven Wee Heavy / 90 Shilling (Bottle), 2007,3.5036036036036045
887,Belhaven Wee Heavy / 90 Shilling (Bottle), 2008,3.5474137931034493
888,Belhaven Wee Heavy / 90 Shilling (Bottle), 2009,3.5481481481481465
889,Belhaven Wee Heavy / 90 Shilling (Bottle), 2010,3.5161764705882366
890,Belhaven Wee Heavy / 90 Shilling (Bottle), 2011,3.445454545454545
891,Belhaven Wee Heavy / 90 Shilling (Bottle), 2012,3.296428571428571
892,Belhaven Wee Heavy / 90 Shilling (Bottle), 2013,3.4448717948717955
893,Belhaven Wee Heavy / 90 Shilling (Bottle), 2014,3.444067796610169
894,Belhaven Wee Heavy / 90 Shilling (Bottle), 2015,3.537735849056604
895,Belhaven Wee Heavy / 90 Shilling (Bottle), 2016,3.585964912280702
896,Belhaven Wee Heavy / 90 Shilling (Bottle), 2017,3.5266666666666664
897,Belhaven Wee Heavy / 90 Shilling (Bottle), 2018,3.5513513513513515
898,Belhaven Wee Heavy / 90 Shilling (Bottle), 2019,3.4249999999999994
899,Belhaven Wee Heavy / 90 Shilling (Bottle), 2020,3.6
900,Belikin Beer, 2002,1.9
901,Belikin Beer, 2003,2.3
902,Belikin Beer, 2004,2.23125
903,Belikin Beer, 2005,1.957142857142857
904,Belikin Beer, 2006,2.4909090909090907
905,Belikin Beer, 2007,1.94
906,Belikin Beer, 2008,2.645454545454545
907,Belikin Beer, 2009,2.3666666666666667
908,Belikin Beer, 2010,2.088461538461538
909,Belikin Beer, 2011,2.476923076923077
910,Belikin Beer, 2012,2.47
911,Belikin Beer, 2013,2.0833333333333335
912,Belikin Beer, 2014,1.92
913,Belikin Beer, 2015,1.8363636363636366
914,Belikin Beer, 2016,2.244444444444445
915,Belikin Beer, 2017,2.425
916,Belikin Beer, 2018,2.3000000000000003
917,Belikin Beer, 2019,1.9222222222222223
918,Belikin Beer, 2020,2.6
919,Bell Lager, 2002,1.8142857142857145
920,Bell Lager, 2003,3.15
921,Bell Lager, 2004,2.3
922,Bell Lager, 2005,1.6
923,Bell Lager, 2006,1.78
924,Bell Lager, 2007,1.6727272727272726
925,Bell Lager, 2008,2.0733333333333333
926,Bell Lager, 2009,2.033333333333333
927,Bell Lager, 2010,1.9
928,Bell Lager, 2011,2.042857142857143
929,Bell Lager, 2012,1.7916666666666667
930,Bell Lager, 2013,1.932608695652174
931,Bell Lager, 2014,2.0428571428571427
932,Bell Lager, 2015,1.8499999999999996
933,Bell Lager, 2016,2.0
934,Bell Lager, 2017,1.8
935,Bell Lager, 2018,2.5
936,Berber Blonde, 2014,2.2
937,Berber Blonde, 2015,1.89
938,Berber Blonde, 2016,1.9000000000000001
939,Berber Blonde, 2018,1.7
940,Berber Blonde, 2019,1.7
941,Bergenbier, 2002,1.9500000000000002
942,Bergenbier, 2004,2.5
943,Bergenbier, 2005,2.05
944,Bergenbier, 2006,1.75
945,Bergenbier, 2007,2.478571428571429
946,Bergenbier, 2008,2.0157894736842104
947,Bergenbier, 2009,1.5250000000000001
948,Bergenbier, 2010,2.6
949,Bergenbier, 2011,2.1
950,Bergenbier, 2012,2.033333333333333
951,Bergenbier, 2013,1.8923076923076922
952,Bergenbier, 2014,1.9599999999999997
953,Bergenbier, 2015,2.242857142857143
954,Bergenbier, 2016,2.26875
955,Bergenbier, 2017,2.095652173913044
956,Bergenbier, 2018,2.6833333333333336
957,Bergenbier, 2019,2.1923076923076925
958,Bergenbier, 2020,2.088888888888889
959,Berliner Kindl Jubiläums Pilsener Premium, 2001,1.4666666666666668
960,Berliner Kindl Jubiläums Pilsener Premium, 2002,1.85
961,Berliner Kindl Jubiläums Pilsener Premium, 2003,3.0833333333333335
962,Berliner Kindl Jubiläums Pilsener Premium, 2004,2.3
963,Berliner Kindl Jubiläums Pilsener Premium, 2005,2.4
964,Berliner Kindl Jubiläums Pilsener Premium, 2006,2.44
965,Berliner Kindl Jubiläums Pilsener Premium, 2007,2.5500000000000003
966,Berliner Kindl Jubiläums Pilsener Premium, 2008,2.4066666666666667
967,Berliner Kindl Jubiläums Pilsener Premium, 2009,2.72
968,Berliner Kindl Jubiläums Pilsener Premium, 2010,2.68
969,Berliner Kindl Jubiläums Pilsener Premium, 2011,2.476923076923077
970,Berliner Kindl Jubiläums Pilsener Premium, 2012,2.8333333333333344
971,Berliner Kindl Jubiläums Pilsener Premium, 2013,2.3923076923076922
972,Berliner Kindl Jubiläums Pilsener Premium, 2014,2.7454545454545456
973,Berliner Kindl Jubiläums Pilsener Premium, 2015,2.684
974,Berliner Kindl Jubiläums Pilsener Premium, 2016,2.6260869565217386
975,Berliner Kindl Jubiläums Pilsener Premium, 2017,2.7181818181818183
976,Berliner Kindl Jubiläums Pilsener Premium, 2018,2.71578947368421
977,Berliner Kindl Jubiläums Pilsener Premium, 2019,2.785714285714285
978,Berliner Kindl Jubiläums Pilsener Premium, 2020,2.6333333333333333
979,Berliner Kindl Jubiläums Pilsener Premium, 2021,2.8
980,Berliner Kindl Weisse, 2000,4.0
981,Berliner Kindl Weisse, 2001,3.3333333333333326
982,Berliner Kindl Weisse, 2002,2.803125
983,Berliner Kindl Weisse, 2003,3.0975000000000006
984,Berliner Kindl Weisse, 2004,2.8294117647058825
985,Berliner Kindl Weisse, 2005,2.938157894736841
986,Berliner Kindl Weisse, 2006,2.956842105263158
987,Berliner Kindl Weisse, 2007,2.7038961038961036
988,Berliner Kindl Weisse, 2008,2.8135135135135143
989,Berliner Kindl Weisse, 2009,2.6750000000000003
990,Berliner Kindl Weisse, 2010,2.9659574468085106
991,Berliner Kindl Weisse, 2011,2.8098039215686277
992,Berliner Kindl Weisse, 2012,2.7230769230769236
993,Berliner Kindl Weisse, 2013,2.812244897959184
994,Berliner Kindl Weisse, 2014,2.8129870129870134
995,Berliner Kindl Weisse, 2015,2.7025641025641014
996,Berliner Kindl Weisse, 2016,3.055263157894737
997,Berliner Kindl Weisse, 2017,3.027272727272728
998,Berliner Kindl Weisse, 2018,2.9777777777777774
999,Berliner Kindl Weisse, 2019,2.869230769230769
1000,Berliner Kindl Weisse, 2020,3.058333333333333
1001,Bernstein Sör, 2009,1.2799999999999998
1002,Bernstein Sör, 2011,0.7999999999999999
1003,Bernstein Sör, 2015,0.9400000000000001
1004,Bernstein Sör, 2016,0.8500000000000001
1005,Bernstein Sör, 2017,0.6
1006,Berthold Keller Premium Lager, 2009,2.1941176470588233
1007,Berthold Keller Premium Lager, 2010,2.1547619047619047
1008,Berthold Keller Premium Lager, 2011,1.9473684210526316
1009,Berthold Keller Premium Lager, 2012,2.035714285714286
1010,Berthold Keller Premium Lager, 2013,1.9333333333333336
1011,Berthold Keller Premium Lager, 2014,2.433333333333333
1012,Berthold Keller Premium Lager, 2015,2.8
1013,Berthold Keller Premium Lager, 2016,2.7
1014,Berthold Keller Premium Lager, 2017,2.6666666666666665
1015,Berthold Keller Premium Lager, 2018,2.75
1016,Bia Larue Original, 2006,2.2
1017,Bia Larue Original, 2007,1.1
1018,Bia Larue Original, 2009,1.4333333333333336
1019,Bia Larue Original, 2010,1.9000000000000001
1020,Bia Larue Original, 2011,1.5
1021,Bia Larue Original, 2012,2.011111111111111
1022,Bia Larue Original, 2013,2.0700000000000003
1023,Bia Larue Original, 2014,1.7666666666666668
1024,Bia Larue Original, 2015,2.12
1025,Bia Larue Original, 2016,2.1384615384615384
1026,Bia Larue Original, 2017,1.7333333333333334
1027,Bia Larue Original, 2018,1.9599999999999997
1028,Bia Larue Original, 2019,2.0799999999999996
1029,Bia Larue Original, 2020,1.7
1030,Bia Larue Original, 2021,2.2
1031,Biela, 2002,2.2714285714285714
1032,Biela, 2003,0.9400000000000001
1033,Biela, 2004,1.0999999999999999
1034,Biela, 2005,1.7000000000000002
1035,Biela, 2006,1.8
1036,Biela, 2010,2.314285714285714
1037,Biela, 2013,1.95
1038,Biela, 2014,1.1
1039,Biela, 2015,1.6727272727272726
1040,Biela, 2016,1.55
1041,Biela, 2018,1.7
1042,Biela, 2019,1.9333333333333333
1043,Biela, 2020,2.1
1044,Bintang Pilsener, 2001,2.233333333333333
1045,Bintang Pilsener, 2002,1.9733333333333332
1046,Bintang Pilsener, 2003,1.8764705882352941
1047,Bintang Pilsener, 2004,1.8375000000000004
1048,Bintang Pilsener, 2005,2.086666666666667
1049,Bintang Pilsener, 2006,1.9083333333333334
1050,Bintang Pilsener, 2007,1.830769230769231
1051,Bintang Pilsener, 2008,1.8562500000000002
1052,Bintang Pilsener, 2009,1.925641025641026
1053,Bintang Pilsener, 2010,2.0625000000000004
1054,Bintang Pilsener, 2011,2.1944444444444446
1055,Bintang Pilsener, 2012,1.9942857142857138
1056,Bintang Pilsener, 2013,2.028888888888889
1057,Bintang Pilsener, 2014,2.016666666666666
1058,Bintang Pilsener, 2015,1.998863636363636
1059,Bintang Pilsener, 2016,2.0298507462686564
1060,Bintang Pilsener, 2017,2.0643478260869563
1061,Bintang Pilsener, 2018,2.018390804597701
1062,Bintang Pilsener, 2019,2.392857142857143
1063,Bintang Pilsener, 2020,1.95
1064,Bitburger Premium Pils, 2000,2.9000000000000004
